V1,V2,V3,__target__
423,276,0.392574,2
311,284,0.360981,2
598,284,0.351897,2
664,293,0.600222,2
125,290,0.363979,2
959,291,0.383854,2
760,299,0.387715,2
788,303,0.434845,2
67,303,0.407834,2
718,303,0.358854,2
326,309,0.48084,2
820,308,0.356628,2
931,316,0.363583,2
984,321,0.416469,2
66,321,0.381701,2
444,331,0.42543,2
529,324,0.387995,2
719,332,0.395755,2
159,350,0.463122,2
876,354,0.406572,2
980,346,0.354788,2
727,356,0.434346,2
446,357,0.356973,2
98,362,0.434872,2
841,383,0.434261,2
162,376,0.459428,2
322,376,0.524772,2
585,399,0.60035,2
489,378,0.411675,2
551,380,0.445586,2
986,379,0.465939,2
354,389,0.507988,2
234,384,0.37752,2
69,394,0.501292,2
438,394,0.551379,2
634,392,0.41317,2
782,397,0.363143,2
126,402,0.371781,2
962,401,0.35402,2
229,403,0.382207,2
399,410,0.512853,2
551,408,0.354056,2
53,423,0.465706,2
851,419,0.435222,2
350,424,0.362278,2
552,429,0.369821,2
986,434,0.415448,2
150,434,0.358104,2
844,439,0.41052,2
792,439,0.380785,2
171,459,0.584824,2
336,456,0.478816,2
987,456,0.500036,2
513,459,0.54682,2
947,452,0.359321,2
954,452,0.37979,2
734,471,0.486297,2
621,475,0.622036,2
105,486,0.529291,2
16,488,0.385713,2
526,502,0.482991,2
821,497,0.360368,2
212,499,0.384781,2
253,514,0.51876,2
860,506,0.40945,2
697,508,0.434149,2
946,504,0.368805,2
416,516,0.441138,2
990,518,0.460837,2
635,513,0.371948,2
434,516,0.403156,2
559,515,0.401685,2
172,529,0.560311,2
116,533,0.558417,2
673,531,0.445077,2
754,542,0.38234,2
227,553,0.622815,2
863,557,0.425287,2
360,543,0.405127,2
998,542,0.353138,2
936,556,0.361089,2
963,556,0.363844,2
28,569,0.522287,2
722,573,0.418409,2
930,577,0.426516,2
410,572,0.354041,2
756,584,0.449205,2
128,602,0.59461,2
399,588,0.467126,2
706,594,0.403062,2
92,595,0.396674,2
30,616,0.714438,2
595,595,0.360001,2
67,600,0.403742,2
352,600,0.379466,2
929,602,0.427096,2
860,638,0.632522,2
906,609,0.362105,2
423,615,0.371589,2
907,622,0.441806,2
893,640,0.575705,2
577,648,0.442465,2
514,646,0.436022,2
285,665,0.731185,2
420,643,0.41453,2
737,646,0.360339,2
24,648,0.355032,2
45,652,0.443312,2
66,655,0.359483,2
424,660,0.354488,2
895,672,0.49117,2
817,719,0.577406,2
32,676,0.468526,2
926,670,0.39619,2
73,680,0.509695,2
345,686,0.446303,2
866,752,0.622874,2
435,695,0.397515,2
900,803,0.728051,2
478,701,0.38833,2
40,705,0.510119,2
159,706,0.440716,2
575,712,0.384002,2
962,714,0.39274,2
135,732,0.676684,2
755,724,0.458731,2
522,732,0.457449,2
962,734,0.462256,2
332,734,0.353746,2
987,746,0.45152,2
446,742,0.44162,2
21,747,0.52781,2
282,742,0.353329,2
186,755,0.561285,2
310,760,0.627967,2
156,773,0.57077,2
392,769,0.439621,2
47,765,0.371545,2
447,762,0.376,2
57,784,0.571888,2
440,776,0.373637,2
969,780,0.402342,2
276,778,0.353185,2
109,789,0.46347,2
767,826,0.499249,2
39,819,0.497738,2
143,799,0.401665,2
188,808,0.451821,2
76,812,0.508563,2
986,807,0.368396,2
160,814,0.406468,2
953,838,0.576609,2
17,822,0.42308,2
813,823,0.416578,2
432,820,0.354572,2
470,822,0.408779,2
192,822,0.356266,2
119,830,0.488879,2
335,834,0.403548,2
837,856,0.518789,2
313,845,0.505952,2
78,848,0.473808,2
401,846,0.450257,2
21,854,0.493514,2
345,850,0.39459,2
940,857,0.366999,2
162,864,0.414368,2
330,868,0.404566,2
368,876,0.539893,2
428,870,0.37754,2
80,886,0.450179,2
739,900,0.559404,2
379,950,0.75612,2
832,883,0.354032,2
168,885,0.383456,2
598,884,0.350258,2
512,896,0.508856,2
896,910,0.595663,2
933,894,0.424738,2
794,891,0.356223,2
127,898,0.421334,2
794,911,0.444919,2
1003,911,0.443027,2
542,912,0.352173,2
739,962,0.572207,2
189,918,0.386357,2
511,929,0.442829,2
975,917,0.378944,2
871,940,0.416717,2
942,943,0.366082,2
716,954,0.475722,2
517,950,0.35732,2
889,960,0.365418,2
975,968,0.45488,2
859,982,0.398107,2
879,983,0.460873,2
742,1002,0.367299,2
858,1003,0.387474,2
874,1005,0.428902,2
296,302,0.386534,3
391,429,0.54436,3
334,162,0.663451,4
243,125,0.446705,1
696,212,0.650022,4
717,423,0.714875,4
817,40,0.659287,3
898,45,0.679959,4
815,242,0.560625,0
728,185,0.697522,0
762,117,0.513031,0
800,491,0.589729,0
945,121,0.387412,1
765,78,0.500398,1
712,251,0.642019,1
682,534,0.605288,0
695,588,0.545438,0
674,690,0.60734,0
724,662,0.487619,0
682,803,0.688664,0
608,921,0.711915,4
570,769,0.652361,0
591,853,0.604715,0
444,980,0.595762,0
626,736,0.686222,0
534,878,0.585869,0
499,880,0.622587,0
717,28,0.453725,2
779,20,0.496074,2
939,42,0.574358,2
88,29,0.358885,2
548,36,0.395849,2
762,42,0.361648,2
854,52,0.64166,2
968,67,0.541631,2
237,86,0.579315,2
608,75,0.479762,2
180,70,0.353782,2
639,79,0.491856,2
818,82,0.381318,2
863,94,0.557608,2
189,89,0.403529,2
912,90,0.350543,2
955,99,0.38853,2
345,102,0.397001,2
300,113,0.367368,2
345,119,0.488996,2
181,123,0.470068,2
876,133,0.578167,2
320,121,0.378333,2
635,127,0.490824,2
837,143,0.658798,2
369,128,0.365707,2
708,136,0.450161,2
678,134,0.502885,2
378,146,0.398928,2
299,150,0.529796,2
188,152,0.356351,2
654,151,0.400852,2
137,157,0.361899,2
800,158,0.361676,2
751,178,0.583602,2
302,169,0.472654,2
364,166,0.412676,2
134,167,0.35493,2
180,177,0.392289,2
916,184,0.38359,2
882,187,0.366005,2
389,196,0.473769,2
847,208,0.421605,2
508,190,0.352949,2
573,195,0.439252,2
295,208,0.472317,2
658,197,0.380726,2
745,219,0.43952,2
881,221,0.387382,2
910,225,0.358499,2
497,237,0.489732,2
884,246,0.543152,2
190,240,0.50611,2
233,243,0.5645,2
572,251,0.431217,2
196,264,0.456672,2
581,272,0.44088,2
630,271,0.401948,2
882,274,0.390496,2
948,278,0.416484,2
782,302,0.624545,2
396,278,0.367825,2
694,280,0.351484,2
272,287,0.522352,2
676,307,0.600098,2
184,291,0.354427,2
742,301,0.356366,2
78,305,0.44202,2
841,336,0.541106,2
478,309,0.378665,2
540,318,0.379124,2
743,316,0.519674,2
289,322,0.429804,2
623,320,0.375138,2
955,329,0.529743,2
580,347,0.532331,2
694,345,0.391835,2
646,347,0.447781,2
986,349,0.375702,2
804,385,0.549338,2
506,351,0.355835,2
911,351,0.367761,2
762,357,0.422984,2
139,356,0.389159,2
97,359,0.365901,2
724,358,0.362909,2
314,390,0.625637,2
531,369,0.373641,2
974,374,0.435359,2
684,388,0.38166,2
757,416,0.421505,2
239,410,0.360933,2
889,425,0.408264,2
319,430,0.403831,2
670,436,0.36038,2
820,445,0.401503,2
144,461,0.492962,2
573,458,0.378403,2
568,484,0.352304,2
326,486,0.399743,2
187,490,0.393191,2
700,491,0.368395,2
900,490,0.351636,2
247,526,0.521081,2
561,500,0.449566,2
749,511,0.542767,2
701,498,0.360506,2
824,514,0.358327,2
554,534,0.400358,2
460,539,0.470405,2
581,538,0.353531,2
650,553,0.589965,2
572,569,0.417686,2
932,562,0.35247,2
936,579,0.501558,2
476,570,0.365232,2
518,573,0.365851,2
22,581,0.358984,2
189,583,0.413075,2
236,588,0.351692,2
508,599,0.488495,2
534,610,0.482211,2
444,598,0.396827,2
584,609,0.503045,2
22,602,0.352803,2
99,610,0.483109,2
200,611,0.420781,2
271,610,0.36306,2
648,618,0.555071,2
948,629,0.46915,2
772,637,0.417964,2
467,628,0.389204,2
160,638,0.392999,2
250,642,0.548358,2
80,649,0.436348,2
520,644,0.383898,2
582,646,0.35624,2
598,649,0.377258,2
661,659,0.479908,2
469,653,0.383307,2
599,665,0.578942,2
270,665,0.403977,2
852,666,0.434435,2
536,674,0.365501,2
560,683,0.432011,2
849,686,0.361111,2
422,689,0.361038,2
771,695,0.369002,2
349,709,0.451917,2
626,708,0.597104,2
98,705,0.357099,2
421,704,0.357286,2
547,706,0.423922,2
174,719,0.452667,2
558,739,0.551957,2
823,741,0.39855,2
655,746,0.386167,2
709,748,0.352217,2
533,779,0.555425,2
748,757,0.402016,2
594,763,0.422577,2
747,774,0.476364,2
413,777,0.422445,2
184,778,0.383919,2
596,800,0.482389,2
842,788,0.463501,2
516,821,0.647863,2
976,796,0.564438,2
738,800,0.43331,2
634,802,0.42397,2
192,811,0.460079,2
411,807,0.379598,2
836,808,0.407204,2
483,822,0.537363,2
549,815,0.394409,2
312,827,0.454737,2
896,823,0.380965,2
392,841,0.40292,2
453,866,0.514049,2
803,844,0.393917,2
352,845,0.353372,2
874,849,0.414613,2
992,848,0.354594,2
21,881,0.455429,2
665,876,0.463227,2
420,920,0.706429,2
388,903,0.36311,2
506,912,0.606911,2
35,915,0.471068,2
324,974,0.627313,2
580,979,0.676138,2
35,977,0.40853,2
372,1004,0.6245,2
184,998,0.352349,2
950,1003,0.50929,2
650,43,0.445132,0
211,466,0.67349,0
627,19,0.418905,2
776,16,0.35412,2
892,16,0.364375,2
400,27,0.431358,2
446,22,0.42002,2
78,25,0.415758,2
518,24,0.417015,2
428,26,0.398389,2
463,25,0.363584,2
894,25,0.358221,2
285,37,0.54369,2
316,42,0.372838,2
753,46,0.441026,2
257,80,0.496272,2
599,49,0.545287,2
397,55,0.656088,2
883,48,0.413885,2
971,46,0.373023,2
551,58,0.611444,2
950,54,0.362783,2
318,86,0.560302,2
786,72,0.523113,2
92,70,0.486934,2
942,91,0.518543,2
883,86,0.673273,2
432,78,0.529233,2
479,91,0.752552,2
658,80,0.422808,2
70,91,0.560803,2
725,89,0.367981,2
115,99,0.683548,2
207,108,0.50612,2
365,99,0.518362,2
416,100,0.628458,2
535,96,0.39845,2
605,109,0.558871,2
745,109,0.433435,2
900,124,0.731775,2
327,124,0.430875,2
410,134,0.584119,2
570,125,0.568569,2
676,121,0.412424,2
642,123,0.393947,2
437,126,0.437988,2
371,125,0.393148,2
767,128,0.392512,2
237,132,0.479859,2
959,138,0.636847,2
464,134,0.366708,2
645,149,0.76981,2
588,141,0.361074,2
436,148,0.533452,2
205,169,0.635393,2
730,160,0.499876,2
70,174,0.418077,2
386,178,0.62058,2
516,162,0.361936,2
441,173,0.536136,2
767,171,0.404653,2
471,173,0.476822,2
561,176,0.475935,2
614,184,0.459732,2
486,191,0.521806,2
237,195,0.484685,2
312,187,0.353741,2
571,193,0.55072,2
861,193,0.395309,2
532,201,0.381559,2
737,203,0.462745,2
898,206,0.40044,2
396,237,0.769383,2
181,211,0.434708,2
432,220,0.768938,2
902,224,0.392632,2
338,232,0.617074,2
872,230,0.389099,2
213,240,0.404549,2
591,235,0.366075,2
288,238,0.37681,2
472,239,0.435087,2
905,253,0.424677,2
610,261,0.681724,2
964,265,0.591476,2
874,257,0.42234,2
83,263,0.527439,2
218,267,0.385323,2
273,261,0.36069,2
845,264,0.37864,2
526,265,0.368157,2
329,268,0.438138,2
724,278,0.424291,2
635,286,0.425606,2
899,303,0.58662,2
103,294,0.479743,2
371,295,0.423617,2
593,292,0.353751,2
278,296,0.396845,2
731,295,0.412809,2
224,296,0.367203,2
343,305,0.443497,2
414,315,0.404394,2
765,312,0.491863,2
932,326,0.491642,2
535,333,0.437367,2
339,333,0.385282,2
374,340,0.463074,2
404,339,0.48707,2
434,340,0.439565,2
901,347,0.527696,2
461,345,0.396998,2
753,345,0.421605,2
496,363,0.501281,2
578,362,0.350453,2
949,364,0.43346,2
416,364,0.352735,2
350,367,0.37654,2
882,369,0.402732,2
565,382,0.428122,2
410,389,0.393799,2
927,393,0.392312,2
391,399,0.465395,2
785,405,0.38964,2
124,404,0.441288,2
631,405,0.452755,2
225,407,0.433368,2
187,412,0.42089,2
468,420,0.366917,2
542,421,0.367081,2
409,433,0.468574,2
559,433,0.429443,2
588,438,0.485072,2
662,439,0.396507,2
478,446,0.426351,2
634,442,0.35869,2
666,464,0.416597,2
573,458,0.40569,2
394,466,0.57802,2
512,464,0.478975,2
940,469,0.428978,2
873,490,0.404148,2
784,484,0.413776,2
344,490,0.499179,2
513,494,0.383264,2
616,488,0.487857,2
102,487,0.397369,2
414,491,0.471877,2
163,490,0.383588,2
926,488,0.360489,2
692,505,0.503535,2
297,500,0.461653,2
632,502,0.427816,2
186,509,0.486626,2
1002,510,0.381079,2
264,521,0.409848,2
514,522,0.358476,2
637,526,0.375183,2
226,534,0.454119,2
721,561,0.537898,2
635,546,0.3566,2
323,561,0.531623,2
871,564,0.424042,2
696,567,0.364327,2
667,589,0.566338,2
426,577,0.36067,2
216,593,0.455375,2
891,602,0.446662,2
629,617,0.670068,2
986,610,0.402108,2
159,630,0.475127,2
378,630,0.353003,2
916,648,0.463628,2
364,649,0.372374,2
73,650,0.364505,2
950,652,0.352856,2
437,661,0.394945,2
912,668,0.363549,2
734,677,0.457445,2
114,683,0.368124,2
795,691,0.4332,2
503,696,0.361905,2
915,699,0.406126,2
108,715,0.448699,2
454,714,0.35128,2
62,736,0.510272,2
145,725,0.377509,2
606,733,0.409218,2
560,732,0.362647,2
395,737,0.359518,2
308,738,0.362536,2
911,744,0.395416,2
116,748,0.385388,2
224,750,0.394728,2
60,763,0.385396,2
226,768,0.397544,2
775,768,0.357033,2
133,778,0.412415,2
894,779,0.399117,2
813,797,0.485822,2
53,804,0.525758,2
256,802,0.350803,2
641,818,0.512138,2
156,829,0.500299,2
820,830,0.390894,2
60,850,0.464521,2
645,851,0.394144,2
148,852,0.376566,2
404,853,0.39207,2
245,851,0.370734,2
813,859,0.367019,2
394,866,0.392752,2
159,875,0.444195,2
346,908,0.42461,2
379,910,0.402646,2
865,927,0.469708,2
63,934,0.453643,2
121,931,0.416211,2
576,933,0.381807,2
191,943,0.434156,2
401,934,0.376783,2
60,960,0.363484,2
712,958,0.35004,2
816,983,0.497181,2
163,989,0.508855,2
885,977,0.411356,2
716,1001,0.36835,2
602,1004,0.386477,2
996,70,0.718412,2
734,19,0.58767,2
608,32,0.608954,2
778,22,0.561738,2
829,73,0.62618,2
873,18,0.408807,2
904,30,0.404054,2
642,39,0.424911,2
678,37,0.382786,2
748,32,0.356106,2
461,41,0.374135,2
686,47,0.390355,2
766,69,0.57559,2
511,72,0.505266,2
662,60,0.436614,2
910,65,0.479068,2
641,71,0.492754,2
874,70,0.429985,2
220,91,0.410971,2
877,95,0.500862,2
552,102,0.394318,2
930,106,0.529586,2
588,120,0.503644,2
776,107,0.444948,2
170,175,0.74776,2
234,112,0.36308,2
395,119,0.398139,2
424,115,0.365072,2
706,126,0.375137,2
790,123,0.370158,2
767,134,0.396005,2
538,151,0.572761,2
905,140,0.384667,2
427,149,0.45275,2
869,148,0.597311,2
254,144,0.454672,2
814,151,0.48846,2
654,152,0.366072,2
56,188,0.551319,2
756,157,0.355797,2
978,161,0.421792,2
20,168,0.452424,2
788,165,0.370944,2
700,189,0.504306,2
921,224,0.622178,2
398,171,0.373966,2
86,195,0.462251,2
828,176,0.413522,2
548,184,0.470442,2
643,215,0.573919,2
278,195,0.377769,2
861,258,0.666771,2
966,207,0.424695,2
585,211,0.381813,2
262,224,0.465425,2
581,295,0.578855,2
986,228,0.408714,2
730,271,0.495611,2
764,255,0.519521,2
246,242,0.354782,2
70,253,0.466104,2
149,249,0.381244,2
844,248,0.364364,2
946,295,0.611359,2
122,258,0.35316,2
161,269,0.453599,2
829,271,0.376099,2
123,274,0.375024,2
204,277,0.353046,2
676,301,0.477282,2
792,289,0.373732,2
38,307,0.392881,2
230,306,0.35688,2
814,312,0.419901,2
898,308,0.351972,2
698,342,0.549936,2
805,373,0.577475,2
927,360,0.641988,2
427,377,0.625884,2
530,350,0.536768,2
768,362,0.640477,2
220,360,0.359108,2
569,377,0.567257,2
215,366,0.371734,2
377,377,0.445059,2
716,374,0.356123,2
977,387,0.563504,2
639,378,0.357205,2
851,382,0.359641,2
510,392,0.413771,2
777,393,0.402215,2
917,405,0.420119,2
848,397,0.40978,2
547,418,0.560428,2
892,400,0.384225,2
730,404,0.431716,2
375,421,0.604005,2
628,408,0.362117,2
1001,413,0.388161,2
817,435,0.515819,2
943,428,0.408828,2
488,458,0.62026,2
432,445,0.531208,2
987,465,0.544983,2
905,726,0.772053,2
122,440,0.350667,2
535,458,0.490534,2
377,472,0.654697,2
126,459,0.409429,2
834,475,0.492144,2
578,471,0.384463,2
647,473,0.393246,2
688,474,0.363601,2
962,592,0.681911,2
534,479,0.468023,2
131,477,0.369573,2
263,479,0.379277,2
612,482,0.36051,2
411,498,0.41242,2
590,509,0.649832,2
105,495,0.36206,2
797,565,0.715542,2
470,497,0.365768,2
302,506,0.397178,2
343,507,0.396916,2
470,528,0.613503,2
513,517,0.524862,2
634,530,0.615178,2
432,525,0.374385,2
690,536,0.419606,2
397,549,0.570145,2
858,535,0.437341,2
515,534,0.386517,2
435,551,0.463816,2
620,564,0.575755,2
651,564,0.370065,2
470,566,0.367567,2
831,595,0.532546,2
862,577,0.367657,2
116,581,0.368443,2
405,585,0.460551,2
540,587,0.366338,2
630,592,0.48694,2
864,604,0.587159,2
662,596,0.380397,2
698,603,0.382644,2
630,613,0.485049,2
304,616,0.374088,2
100,628,0.350558,2
690,634,0.49043,2
817,640,0.408807,2
640,658,0.498957,2
871,652,0.609358,2
778,648,0.491312,2
510,651,0.421815,2
90,652,0.384655,2
123,709,0.602072,2
418,662,0.388809,2
326,665,0.409412,2
390,676,0.408578,2
657,687,0.418553,2
862,700,0.600689,2
263,706,0.447175,2
316,694,0.357454,2
812,762,0.746158,2
520,704,0.38533,2
373,705,0.3915,2
988,708,0.364944,2
279,731,0.52987,2
637,715,0.411034,2
873,787,0.694647,2
488,717,0.355068,2
979,729,0.429772,2
263,729,0.362645,2
562,740,0.40945,2
934,743,0.356581,2
404,754,0.400826,2
438,772,0.52039,2
298,764,0.446263,2
710,762,0.398955,2
566,762,0.350172,2
534,774,0.353737,2
532,784,0.370468,2
319,807,0.652697,2
970,803,0.435277,2
246,815,0.513976,2
181,822,0.477062,2
979,851,0.605284,2
409,824,0.383522,2
313,837,0.369585,2
473,851,0.469112,2
751,849,0.422669,2
934,859,0.393587,2
304,861,0.386375,2
262,860,0.355185,2
828,874,0.621322,2
223,870,0.431373,2
428,865,0.360892,2
382,874,0.457281,2
330,872,0.36101,2
993,883,0.451451,2
499,883,0.408575,2
602,887,0.423682,2
385,892,0.522172,2
956,928,0.557121,2
52,902,0.390711,2
239,898,0.461827,2
273,896,0.353816,2
740,902,0.49414,2
988,928,0.55059,2
168,906,0.396504,2
474,904,0.413683,2
802,968,0.672333,2
425,911,0.40708,2
272,911,0.435148,2
708,914,0.35714,2
195,924,0.415027,2
707,928,0.486019,2
504,926,0.39159,2
538,926,0.362098,2
236,939,0.58809,2
484,939,0.407905,2
532,944,0.419231,2
251,963,0.583176,2
582,961,0.36309,2
508,968,0.52492,2
720,964,0.350501,2
989,975,0.39611,2
135,981,0.532964,2
409,976,0.355311,2
872,996,0.719374,2
967,997,0.599258,2
91,983,0.424986,2
230,1000,0.381014,2
114,1005,0.448658,2
685,1007,0.424347,2
717,1006,0.387942,2
940,1008,0.374695,2
22,362,0.464648,1
875,679,0.547822,4
866,648,0.676204,4
969,773,0.738432,0
999,798,0.362401,0
974,503,0.505729,0
555,724,0.582363,1
1008,468,0.875358,2
499,42,0.50143,2
649,28,0.518576,2
904,22,0.459234,2
91,25,0.422291,2
412,34,0.494663,2
186,36,0.390837,2
684,33,0.371161,2
806,37,0.364878,2
321,52,0.609781,2
691,60,0.517052,2
413,63,0.603403,2
759,90,0.605769,2
870,58,0.350788,2
155,64,0.392681,2
530,78,0.432282,2
833,74,0.471749,2
803,97,0.536676,2
885,72,0.356141,2
898,80,0.431019,2
712,89,0.472687,2
506,87,0.413436,2
648,105,0.441123,2
224,96,0.405772,2
124,95,0.388901,2
442,103,0.455258,2
863,99,0.362795,2
912,100,0.360608,2
578,123,0.450787,2
861,134,0.613554,2
96,117,0.356032,2
476,133,0.564367,2
728,133,0.440737,2
793,144,0.525509,2
263,126,0.359942,2
705,155,0.609084,2
33,139,0.370698,2
60,159,0.510573,2
430,140,0.354756,2
674,170,0.563965,2
548,156,0.352324,2
616,168,0.502987,2
492,164,0.417237,2
436,163,0.404744,2
892,168,0.396958,2
172,169,0.451251,2
454,170,0.350618,2
791,173,0.373289,2
814,177,0.381733,2
929,195,0.525822,2
29,187,0.433747,2
76,189,0.357196,2
804,194,0.454614,2
526,205,0.420077,2
16,202,0.354399,2
93,210,0.417235,2
749,209,0.391808,2
823,221,0.451354,2
874,215,0.491918,2
666,227,0.528927,2
462,214,0.358433,2
594,224,0.543077,2
895,218,0.410643,2
757,223,0.373458,2
111,229,0.395696,2
484,264,0.564066,2
537,233,0.365739,2
969,238,0.398745,2
930,243,0.474098,2
879,248,0.56881,2
126,244,0.350552,2
710,247,0.391969,2
850,253,0.403277,2
142,259,0.501226,2
678,258,0.399996,2
894,292,0.555397,2
542,285,0.596575,2
162,280,0.357208,2
595,281,0.430165,2
634,283,0.467805,2
575,294,0.39647,2
931,293,0.385227,2
236,368,0.515585,2
627,301,0.446748,2
19,310,0.442053,2
792,318,0.556546,2
738,305,0.356782,2
605,371,0.682435,2
748,310,0.350184,2
946,316,0.472422,2
558,317,0.515931,2
441,331,0.536103,2
398,322,0.483055,2
640,319,0.372997,2
70,322,0.370714,2
748,326,0.417353,2
650,326,0.359401,2
873,333,0.569573,2
977,350,0.547596,2
166,333,0.430912,2
661,344,0.472208,2
56,349,0.56238,2
923,342,0.412293,2
474,340,0.355537,2
540,352,0.460003,2
723,355,0.445666,2
781,361,0.415105,2
814,377,0.594459,2
104,391,0.482125,2
427,372,0.396652,2
674,372,0.35779,2
549,372,0.363876,2
550,391,0.389862,2
920,399,0.520997,2
693,396,0.464413,2
834,416,0.49639,2
804,419,0.672284,2
552,423,0.456171,2
942,436,0.429607,2
152,426,0.394757,2
23,430,0.407445,2
170,441,0.390886,2
315,462,0.512743,2
626,448,0.370202,2
708,447,0.38947,2
851,450,0.42999,2
536,451,0.375094,2
200,460,0.583935,2
88,458,0.357944,2
576,490,0.600232,2
147,462,0.379129,2
666,471,0.542363,2
534,465,0.358747,2
830,467,0.376195,2
708,476,0.675602,2
975,473,0.442963,2
158,483,0.602994,2
66,498,0.45679,2
97,479,0.404594,2
233,493,0.470594,2
981,486,0.387372,2
349,505,0.582639,2
854,486,0.369757,2
29,490,0.433726,2
110,496,0.365523,2
852,502,0.392667,2
620,511,0.620442,2
691,505,0.363729,2
664,509,0.3809,2
322,518,0.422012,2
126,515,0.373673,2
791,520,0.480435,2
426,524,0.506877,2
719,564,0.598762,2
69,531,0.554425,2
273,528,0.368298,2
292,535,0.385102,2
158,547,0.483634,2
104,538,0.358894,2
356,544,0.400013,2
556,546,0.533924,2
891,543,0.434978,2
960,546,0.379709,2
448,551,0.369851,2
334,583,0.574091,2
440,552,0.352785,2
929,561,0.567089,2
805,564,0.434763,2
412,609,0.629935,2
52,570,0.35001,2
109,582,0.418834,2
189,582,0.370232,2
71,586,0.471233,2
885,583,0.393245,2
922,591,0.391228,2
498,595,0.487372,2
19,602,0.650194,2
160,652,0.531579,2
553,604,0.377862,2
595,609,0.503516,2
751,610,0.423849,2
935,634,0.509887,2
764,613,0.393467,2
99,618,0.40648,2
819,621,0.507928,2
220,616,0.351402,2
486,624,0.431896,2
739,657,0.560284,2
395,642,0.504171,2
245,644,0.431068,2
899,641,0.383779,2
492,660,0.470698,2
51,681,0.532134,2
823,655,0.441523,2
979,657,0.474764,2
84,660,0.402416,2
634,661,0.378509,2
264,665,0.447341,2
457,672,0.543681,2
575,678,0.519434,2
908,676,0.471367,2
288,689,0.535832,2
624,687,0.425963,2
788,688,0.395477,2
669,686,0.358293,2
548,696,0.42208,2
804,726,0.515526,2
938,704,0.364744,2
262,768,0.629405,2
625,706,0.366075,2
731,708,0.385411,2
840,720,0.406141,2
752,727,0.570992,2
63,734,0.522687,2
440,738,0.461912,2
959,734,0.419679,2
919,745,0.436612,2
977,735,0.433431,2
167,736,0.375825,2
114,743,0.455023,2
854,744,0.408337,2
365,757,0.533031,2
282,756,0.394057,2
648,760,0.471882,2
863,769,0.479564,2
320,760,0.396045,2
473,770,0.557294,2
924,780,0.514874,2
550,777,0.589424,2
136,770,0.355857,2
723,788,0.584103,2
218,788,0.524436,2
405,801,0.57049,2
512,831,0.691274,2
429,798,0.39914,2
767,824,0.699836,2
242,809,0.37439,2
883,809,0.350749,2
948,813,0.486876,2
195,824,0.406054,2
428,825,0.486133,2
636,823,0.390262,2
808,835,0.551123,2
386,838,0.580748,2
332,843,0.46648,2
174,859,0.593139,2
266,836,0.382955,2
227,866,0.532884,2
672,841,0.375473,2
409,849,0.389268,2
915,855,0.556878,2
681,862,0.552766,2
479,866,0.673617,2
586,896,0.555315,2
374,881,0.581846,2
38,889,0.450174,2
215,908,0.637772,2
471,892,0.539013,2
553,893,0.451533,2
267,910,0.473002,2
828,899,0.434807,2
54,898,0.367517,2
362,904,0.500733,2
105,905,0.396163,2
567,925,0.525423,2
56,908,0.361224,2
428,937,0.514226,2
66,947,0.496356,2
64,916,0.364691,2
782,933,0.578096,2
514,951,0.558056,2
871,930,0.464464,2
934,928,0.415605,2
989,934,0.42908,2
386,936,0.432353,2
640,958,0.586176,2
909,933,0.383125,2
926,951,0.627007,2
257,948,0.444603,2
93,948,0.386357,2
413,962,0.528216,2
898,958,0.357968,2
997,960,0.382497,2
779,973,0.410757,2
601,969,0.421847,2
810,973,0.447445,2
325,970,0.443344,2
465,979,0.393218,2
909,991,0.559809,2
109,996,0.55513,2
315,989,0.506218,2
438,996,0.481215,2
345,993,0.535311,2
545,992,0.406753,2
615,1000,0.426668,2
489,1000,0.40046,2
682,1000,0.354688,2
558,1007,0.476565,2
801,1007,0.496257,2
71,1008,0.367435,2
186,1008,0.36052,2
419,697,0.689998,4
38,654,0.575053,0
160,815,0.656413,4
427,998,0.53633,3
47,906,0.545028,1
910,941,0.494664,1
49,17,0.567525,2
115,16,0.393364,2
277,17,0.444775,2
570,16,0.422239,2
680,20,0.445166,2
300,19,0.390453,2
532,58,0.646096,2
1000,26,0.351355,2
640,35,0.410494,2
385,50,0.442089,2
115,56,0.521419,2
153,50,0.36788,2
848,49,0.360112,2
470,50,0.358576,2
325,58,0.546616,2
712,72,0.415111,2
86,60,0.396945,2
175,74,0.421268,2
852,76,0.397767,2
137,75,0.387004,2
407,92,0.510661,2
573,85,0.428594,2
346,86,0.373758,2
968,105,0.369328,2
158,111,0.365009,2
338,113,0.4107,2
743,129,0.563688,2
684,115,0.368934,2
448,127,0.413342,2
325,132,0.393817,2
607,133,0.423055,2
489,134,0.369921,2
16,138,0.354803,2
179,146,0.357981,2
408,145,0.391732,2
522,150,0.350114,2
860,157,0.365046,2
376,168,0.426776,2
757,170,0.393344,2
80,172,0.372002,2
729,170,0.359671,2
968,170,0.354626,2
16,176,0.431075,2
900,178,0.369174,2
523,182,0.364618,2
101,191,0.392241,2
843,188,0.422111,2
252,190,0.420126,2
280,197,0.391399,2
734,190,0.364281,2
805,192,0.405864,2
916,199,0.406266,2
958,207,0.416861,2
660,215,0.430451,2
716,213,0.362303,2
820,214,0.394019,2
295,233,0.49641,2
783,233,0.584448,2
968,228,0.439694,2
663,238,0.477955,2
256,243,0.556941,2
689,242,0.415818,2
494,238,0.36119,2
199,251,0.578665,2
561,251,0.402799,2
496,246,0.3655,2
114,250,0.409389,2
296,256,0.404682,2
