year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,bplg,school,educrec,schltype,empstatg,labforce,occ1950,occscore,sei,ind1950,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,migplac5,vetstat,tranwork,__target__
0,0,0,0,1,11,2,1241,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,72,1,0,0,,37,0,0,,1,1,,13,60,,0,2,2,,1,718,41,0,0,0,0,108,3,,,1,3,5
0,0,0,0,0,0,12,565,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,3,0,0,1,1,0,1,6,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,247,,,0,,0
0,0,0,0,1,3,2,1242,0,0,0,0,1,2,1,1,0,1,1,1,7,1,1,0,1,1,0,2,14,0,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,447,,,,,0
0,0,0,0,1,3,2,1243,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,52,0,0,0,0,0,0,8,,1,1,,6,33,,0,5,0,,1,126,94,0,0,0,0,0,3,1,1,0,0,0
0,0,0,0,1,2,2,1244,0,2,0,0,0,0,0,0,0,0,4,0,3,2,2,0,12,13,0,5,0,1,0,0,,79,0,6,,1,1,,1,21,,0,0,6,,1,271,12,0,0,0,0,0,3,,,0,0,0
0,0,0,0,0,0,0,1245,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,12,13,0,0,3,0,0,0,2,0,1,4,1,0,0,,10,11,,0,4,,3,1,719,121,0,0,0,0,109,50,4,5,0,,0
0,0,0,0,1,1,2,1246,0,0,1,1,0,0,0,0,0,0,2,2,4,1,1,0,1,1,0,1,60,0,0,0,1,63,0,8,,1,1,,14,33,,0,5,2,,1,91,52,0,0,0,0,0,3,,,0,0,4
0,0,0,0,1,3,2,609,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,4,4,0,0,53,0,0,0,2,7,0,0,,0,0,,27,31,,0,1,,3,1,720,398,0,0,0,0,0,3,,,0,,0
0,0,0,0,1,0,2,1247,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,63,1,0,0,,11,0,8,,1,1,,9,33,,0,2,1,,1,721,152,0,0,0,0,0,3,,,0,0,1
0,0,0,0,1,11,2,1248,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,28,0,0,0,1,15,0,4,,0,0,,2,2,,,,,2,0,347,0,0,0,67,0,0,247,1,1,0,,0
0,0,0,0,1,12,2,5,0,0,1,1,0,0,0,0,0,0,0,2,4,1,1,0,1,1,0,0,47,1,0,0,,24,0,0,,1,1,,4,6,,1,0,3,,1,722,0,27,0,0,0,0,3,,,1,0,0
0,0,0,0,0,0,6,1249,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,48,0,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,448,0,0,,,0
0,0,0,0,0,0,9,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,39,0,0,5,6,8,0,4,,1,1,,1,15,,0,2,5,,1,723,399,0,0,0,0,0,296,3,2,0,0,2
0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,26,0,0,0,15,0,0,0,10,18,0,4,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,411,,,0,,0
0,0,0,0,1,14,2,1250,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,76,1,1,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,384,,,,,0
0,0,0,0,1,14,2,1251,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,37,1,1,0,,55,0,8,,1,1,,7,8,,0,2,6,,1,724,400,0,0,0,0,0,3,,,1,0,1
0,0,0,0,1,1,2,1252,0,1,0,1,1,3,1,0,0,0,1,1,4,1,1,0,1,1,0,1,33,0,0,1,1,14,0,1,,1,1,,1,15,,0,2,2,,1,725,401,0,0,0,0,0,265,0,0,0,0,1
0,0,0,0,1,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,24,16,0,0,43,0,0,0,6,7,0,8,,0,0,,6,33,,0,,,6,0,0,0,0,0,0,0,0,3,1,1,0,,0
0,0,0,0,1,10,2,57,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,14,0,1,44,1,1,0,,30,0,0,,1,1,,8,21,,1,3,4,,1,29,22,0,0,0,0,0,52,,,0,0,4
0,0,0,0,1,12,2,1253,0,0,0,0,0,0,0,0,0,0,2,0,2,3,1,0,9,11,0,1,33,1,0,0,,0,0,8,,1,1,,7,47,,1,2,1,,1,136,0,42,0,0,0,0,98,,,1,0,1
0,0,0,0,0,0,5,1254,0,0,0,0,0,0,0,0,0,0,2,0,2,3,2,0,26,12,0,1,15,1,0,0,,18,0,7,,1,1,,17,15,,0,3,2,,1,147,379,0,0,0,0,0,449,,,0,3,2
0,0,0,0,1,12,2,1255,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,61,0,0,0,0,24,0,8,,1,1,,12,0,,0,2,2,,1,36,13,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,1,5,2,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,7,0,0,53,0,0,0,0,12,0,0,,0,0,,1,1,,0,1,,3,1,382,223,0,0,0,0,0,224,0,0,0,,0
0,0,0,0,1,6,2,92,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,48,1,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,74,,,,,0
0,0,0,0,0,0,4,48,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,82,1,0,1,,0,0,4,,0,0,,10,11,,0,,,0,0,38,0,0,0,132,0,0,183,,,1,,5
0,0,0,0,1,4,2,1257,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,7,79,0,0,2,3,6,0,5,,0,0,,10,11,,0,,,0,0,726,61,0,0,0,0,0,450,1,1,0,,0
0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,2,0,8,5,0,0,2,13,0,1,4,1,0,0,,19,0,5,,1,1,,12,13,,1,2,1,,1,91,52,0,0,0,0,0,347,4,24,0,0,1
0,0,0,0,0,0,19,1258,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,2,26,1,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,71,,,,,0
0,0,0,0,1,4,2,381,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,37,0,0,0,1,0,0,0,,1,1,,1,10,,0,2,2,,1,89,64,0,0,0,0,0,3,1,1,0,0,0
0,0,0,0,1,8,2,5,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,2,2,0,1,23,1,0,0,,64,0,8,,1,1,,9,35,,0,5,2,,1,91,52,0,0,0,0,0,3,,,1,0,2
0,0,0,0,0,0,0,1259,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,33,1,0,1,,53,0,8,,1,1,,9,35,,0,2,2,,1,727,148,0,0,0,0,0,416,,,1,0,1
0,0,0,0,1,12,2,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,7,25,0,1,27,1,0,0,,0,0,1,,1,1,,18,9,,0,2,2,,1,91,52,0,0,0,0,0,403,1,1,0,0,4
0,0,0,0,0,0,3,299,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,29,0,0,1,1,0,0,8,,1,1,,12,13,,0,2,1,,1,728,13,0,0,0,0,0,380,0,0,0,0,2
0,0,0,0,1,5,2,1260,0,0,1,1,0,0,0,0,0,0,2,0,7,1,1,0,1,1,4,1,77,1,1,0,,0,0,1,,0,0,,2,2,,,,,5,0,729,0,0,0,133,0,110,81,1,1,1,,4
0,0,0,0,0,0,10,662,3,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,68,1,6,1,,0,1,8,1,1,1,,12,0,,0,2,6,,1,185,122,0,0,0,0,0,367,2,0,0,4,1
0,0,0,0,1,14,2,266,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,19,0,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,79,1,1,,,0
0,0,0,0,0,0,6,1261,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,2,0,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,425,,,,,0
0,0,0,0,1,19,2,393,0,0,2,0,1,0,1,1,0,1,1,1,2,2,1,0,10,11,2,2,29,0,0,1,0,0,1,6,1,1,1,,17,15,,0,2,3,,1,730,100,0,0,0,0,0,412,,,0,0,0
0,0,0,0,1,19,2,94,0,1,0,1,0,0,0,0,0,0,1,1,0,4,1,0,8,4,0,1,41,0,0,4,6,18,0,1,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,47,,,0,,3
0,0,0,0,0,0,13,1075,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,10,1,0,1,,31,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,45,,,,,0
0,0,0,0,0,0,14,266,1,1,0,1,1,0,2,0,0,0,1,1,4,1,1,1,1,1,0,7,22,0,1,1,1,0,1,5,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,47,1,1,0,,0
0,0,0,0,1,6,2,60,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,33,1,1,0,,0,0,1,,1,1,,14,32,,0,2,2,,1,29,22,0,0,0,0,0,303,1,1,0,0,4
0,0,0,0,1,12,2,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,19,0,0,50,0,0,0,0,3,0,0,,1,1,,17,34,,0,2,0,,1,731,17,0,0,0,0,0,274,,,0,0,0
0,0,0,0,0,0,12,16,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,37,1,1,2,,24,0,0,,1,1,,10,17,,0,2,2,,1,11,9,0,0,0,0,0,345,,,1,0,1
0,0,0,0,1,8,2,1263,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,7,1,0,0,,6,0,8,,1,1,,9,9,,0,2,2,,1,732,402,0,0,0,0,0,3,2,0,0,0,1
0,0,0,0,1,11,2,1264,0,2,0,0,0,0,0,0,0,0,0,0,2,4,1,0,5,14,0,0,39,0,0,0,3,18,0,1,,1,1,,23,34,,0,2,0,,1,224,144,0,0,0,0,0,293,1,1,0,0,0
0,0,0,0,1,10,2,1265,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,52,0,0,0,0,0,0,1,,0,0,,3,3,,0,,,0,0,274,0,0,0,0,0,0,3,1,1,0,,0
0,0,0,0,0,0,6,412,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,19,0,0,1,,18,0,7,,,,,2,2,,,,,,,2,2,1,1,1,1,1,353,3,2,,,0
0,0,0,0,1,4,2,795,0,0,2,0,3,0,3,0,0,0,1,1,8,1,1,0,1,1,0,6,21,0,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,107,,,,,0
0,0,0,0,1,1,2,1237,0,0,2,0,0,0,0,0,0,0,1,1,10,2,1,0,29,27,0,11,56,0,3,3,6,0,0,4,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,60,1,1,0,,0
0,0,0,0,1,3,2,1266,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,3,0,0,1,1,14,1,3,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,109,0,0,0,,0
0,0,0,0,0,0,0,1267,0,0,0,0,1,0,1,1,0,1,1,1,5,1,1,0,1,1,3,2,30,0,3,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,294,,,,,0
0,0,0,0,1,1,2,5,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,13,1,0,1,,45,0,6,,1,1,,8,21,,0,0,4,,1,136,90,0,0,0,0,0,3,,,0,3,0
0,0,0,0,0,0,1,1268,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,24,0,8,,1,1,,9,9,,0,2,2,,1,733,403,0,0,0,0,0,46,,,0,0,1
0,0,0,0,0,0,10,86,0,0,0,0,0,0,0,0,0,0,2,0,7,2,2,0,6,0,0,1,37,1,0,0,,14,0,0,,1,1,,9,9,,0,2,2,,1,125,87,0,0,0,0,0,273,4,24,1,4,1
0,0,0,0,0,0,0,1269,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,7,0,0,1,1,21,0,1,,2,1,,29,12,,0,4,,3,1,734,214,0,0,0,59,0,22,,,0,,1
0,0,0,0,0,0,17,49,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,37,1,1,2,,14,0,0,,1,1,,12,0,,0,0,2,,1,29,22,0,0,0,0,0,45,0,0,0,0,2
0,0,0,0,1,12,2,74,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,10,1,1,1,,0,1,4,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,229,0,0,,,0
0,0,0,0,0,0,1,500,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,22,1,0,1,,0,1,5,1,2,1,,2,2,,,,,2,0,0,0,0,0,0,0,0,436,,,0,,0
0,0,0,0,0,0,13,1270,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,11,1,0,1,,0,1,4,1,,,,2,2,,,,,,,0,2,1,1,0,0,0,199,0,0,,,0
0,0,0,0,1,0,2,1271,1,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,22,1,0,1,,18,1,3,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,320,1,1,0,,0
0,0,0,0,0,0,4,1272,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,72,0,0,3,1,67,0,1,,0,0,,2,2,,,,,5,0,735,0,0,0,0,61,7,251,,,0,,0
0,0,0,0,1,1,2,1273,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,37,1,0,0,,0,0,8,,1,1,,37,35,,0,2,2,,1,736,41,0,0,0,0,0,3,0,0,0,0,2
0,0,0,0,1,0,2,1274,0,0,0,0,1,2,1,1,0,1,1,1,3,1,1,0,1,1,2,2,5,0,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,3,,,,,0
0,0,0,0,0,0,10,1275,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,30,6,0,1,20,1,0,0,,4,0,1,,0,0,,28,32,,0,,,0,0,737,0,0,0,0,77,0,237,,,0,,2
0,0,0,0,0,0,12,1276,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,6,0,0,0,7,0,0,0,2,61,0,1,,0,0,,12,13,,0,,,6,0,0,0,0,0,0,0,0,224,4,25,0,,0
0,0,0,0,0,0,12,983,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,7,0,0,1,1,0,1,0,1,1,1,,4,6,,0,2,2,,1,121,84,0,0,0,0,0,3,0,0,1,0,1
0,0,0,0,1,6,2,1277,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,8,5,0,0,53,0,0,0,6,0,0,0,,0,0,,9,33,,0,1,,1,1,134,167,0,0,0,0,0,202,0,0,0,,0
0,0,0,0,0,0,3,1278,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,81,0,0,1,1,27,0,3,,0,0,,2,2,,,,,5,0,738,0,0,0,49,0,111,36,1,1,0,,4
0,0,0,0,0,0,7,814,4,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,50,1,0,1,,18,0,4,,1,1,,16,21,,0,3,2,,1,76,25,0,0,0,0,0,91,3,2,0,2,0
0,0,0,0,1,1,2,1279,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,79,1,0,0,,65,0,3,,1,1,,6,15,,1,2,2,,1,76,0,31,0,0,0,0,276,,,0,3,4
0,0,0,0,0,0,12,443,0,1,0,1,0,0,0,0,0,0,1,1,0,4,0,0,23,12,0,1,45,0,0,2,6,0,0,8,,1,1,,4,64,,0,2,2,,1,346,55,0,0,0,0,0,160,,,0,0,2
0,0,0,0,0,0,9,1280,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,77,1,2,2,,0,0,1,,0,0,,2,2,,,,,4,0,739,0,0,0,30,0,0,37,1,1,0,,4
0,0,0,0,0,0,19,416,0,0,0,0,0,0,0,0,0,0,2,0,3,4,2,0,26,3,0,1,17,1,3,0,,10,0,4,,1,1,,17,15,,0,2,7,,1,1,1,0,0,0,0,0,50,0,0,0,4,2
0,0,0,0,1,1,2,92,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,45,1,1,1,,23,0,8,,1,1,,30,27,,0,2,5,,1,89,64,0,0,0,0,0,113,4,14,0,0,2
0,0,0,0,0,0,5,145,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,53,1,0,1,,24,0,6,,1,1,,12,13,,0,2,2,,1,36,13,0,0,0,0,0,102,1,1,1,0,2
0,0,0,0,1,3,2,1281,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,1,0,0,1,1,24,0,0,,1,1,,8,16,,0,2,2,,1,37,28,0,0,0,0,0,3,1,1,0,0,0
0,0,0,0,1,4,2,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,5,0,0,53,0,0,0,0,42,0,1,,0,0,,2,2,,,,,4,0,0,0,0,0,0,0,0,107,0,0,0,,0
0,0,0,0,0,0,5,1282,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,74,0,0,3,2,5,0,8,,0,0,,14,33,,0,,,6,0,740,0,0,0,134,0,112,307,,,0,,2
0,0,0,0,0,0,10,1283,0,0,0,0,0,0,0,0,0,0,2,0,2,3,2,0,7,12,0,1,27,1,0,0,,14,0,5,,1,1,,4,6,,0,2,2,,1,29,22,0,0,0,0,0,10,4,24,0,0,1
0,0,0,0,1,4,2,1284,0,1,1,0,0,0,0,1,0,1,1,1,4,1,1,0,1,1,0,2,53,1,0,2,,0,0,8,,1,1,,13,9,,1,2,4,,1,741,404,0,0,0,0,0,3,,,0,0,0
0,0,0,0,0,0,0,1285,0,1,0,1,2,0,1,0,0,0,1,1,3,1,1,0,1,1,1,2,38,0,1,1,1,14,1,6,1,2,1,,0,0,,0,4,,3,1,30,23,0,0,0,0,0,365,,,0,,0
0,0,0,0,1,5,2,1286,0,0,0,0,0,0,0,0,0,0,2,0,7,2,2,0,12,13,0,1,45,1,0,0,,3,0,0,,1,1,,39,8,,0,2,6,,1,357,41,0,0,0,0,0,3,,,0,0,1
0,0,0,0,0,0,13,395,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,34,0,0,1,0,6,0,8,,1,1,,26,35,,0,2,6,,1,742,378,0,0,0,0,0,3,,,0,0,2
0,0,0,0,0,0,14,337,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,4,4,3,1,0,1,,18,0,4,,1,1,,17,15,,0,,2,,0,0,0,0,0,0,0,0,119,3,2,0,1,0
0,0,0,0,1,4,2,278,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,7,4,0,1,78,1,0,0,,48,0,8,,1,1,,17,15,,0,2,1,,1,160,107,0,0,0,0,0,181,,,0,3,4
0,0,0,0,1,0,2,1287,0,1,0,1,2,0,1,0,0,0,1,1,6,1,1,0,1,1,6,2,11,1,0,1,,0,1,5,1,,,,2,2,,,,,,,743,2,1,1,0,0,113,145,1,1,,,0
0,0,0,0,0,0,4,48,0,1,2,1,4,0,1,0,0,0,1,1,7,2,2,0,3,3,0,1,17,0,0,1,2,18,0,4,,1,1,,1,15,,0,2,2,,1,38,29,0,0,0,0,0,161,,,0,2,1
0,0,0,0,0,0,9,1288,0,0,1,1,0,0,0,0,0,0,2,0,7,1,1,0,1,1,0,1,49,1,0,0,,18,0,2,,0,0,,4,6,,0,,,6,0,744,0,0,0,135,0,0,451,,,0,,4
0,0,0,0,0,0,15,174,1,1,0,1,2,0,1,0,0,0,1,1,7,1,1,0,1,1,4,2,2,1,0,1,,0,0,2,,,,,2,2,,,,,,,2,2,1,1,1,1,1,369,,,,,0
0,0,0,0,0,0,6,177,0,1,0,1,0,0,0,0,0,0,1,1,4,2,2,0,3,3,0,1,31,0,1,4,2,0,0,1,,0,0,,10,11,,0,,,0,0,745,0,0,0,0,78,0,123,,,0,,1
0,0,0,0,1,22,2,1289,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,42,1,0,0,,18,1,4,2,0,0,,2,2,,,,,5,0,746,0,0,0,136,0,0,452,1,1,0,,6
0,0,0,0,1,0,2,135,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,49,1,6,0,,14,0,1,,1,1,,15,50,,0,2,2,,1,133,89,0,0,0,0,0,3,0,0,1,4,2
0,0,0,0,1,2,2,1290,5,1,1,0,0,0,0,0,0,0,1,1,4,2,1,0,2,2,0,1,50,1,0,2,,3,0,3,,1,1,,9,9,,0,2,2,,1,747,82,0,0,0,0,0,332,1,1,0,0,2
0,0,0,0,1,12,2,1291,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,35,0,0,1,1,25,1,0,1,1,1,,1,1,,0,2,2,,1,271,12,0,0,0,0,0,3,1,1,0,0,0
0,0,0,0,0,0,13,1292,0,2,0,2,2,0,1,3,0,1,1,1,10,1,1,0,1,1,0,2,9,0,0,1,,0,0,2,,,,,2,2,,,,,,,2,2,1,1,1,1,1,13,,,,,0
0,0,0,0,0,0,12,443,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,68,1,0,1,,0,1,1,1,1,1,,39,18,,0,2,2,,1,346,55,0,0,0,0,0,3,,,0,2,2
0,0,0,0,0,0,19,521,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,7,13,1,0,1,,18,0,8,,1,1,,17,15,,0,2,2,,1,510,125,0,0,0,0,0,3,,,0,4,0
0,0,0,0,1,20,2,530,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,89,0,0,0,2,90,0,1,,0,0,,2,2,,,,,4,0,748,0,0,0,137,0,0,300,,,0,,0
0,0,0,0,1,3,2,1293,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,0,1,1,2,,26,1,0,1,1,1,,1,10,,0,2,0,,1,449,405,0,0,0,0,0,309,,,0,0,0
0,0,0,0,1,1,2,1294,0,0,2,0,4,0,3,3,0,3,1,1,2,1,1,0,1,1,2,6,36,0,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,386,0,0,,,0
0,0,0,0,0,0,13,1295,0,0,0,0,0,0,0,0,0,0,2,0,7,2,2,0,6,0,0,1,53,1,0,0,,0,0,8,,1,1,,8,15,,0,,6,,0,0,0,0,0,0,0,0,195,,,0,3,1
0,0,0,0,1,23,2,1296,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,20,0,1,2,1,3,0,0,,0,0,,2,2,,,,,4,0,445,0,0,0,138,0,0,8,1,1,0,,4
0,0,0,0,0,0,10,443,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,35,0,1,5,1,0,0,1,,1,1,,12,0,,0,3,,1,1,271,12,0,0,0,0,0,213,,,0,,0
0,0,0,0,1,5,2,1297,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,7,0,0,0,1,24,0,1,,1,1,,9,9,,0,2,5,,1,749,406,0,0,0,0,0,3,4,7,0,0,0
0,0,0,0,0,0,15,85,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,9,1,0,1,,0,0,2,,,,,2,2,,,,,,,2,2,1,1,1,1,1,217,,,,,0
0,0,0,0,1,4,2,1298,0,0,0,0,0,0,0,0,0,0,3,0,7,2,1,0,50,49,0,11,86,1,0,0,,53,0,8,,0,0,,2,2,,,,,4,0,476,0,0,0,0,0,114,3,,,1,,0
0,0,0,0,1,20,2,1299,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,51,1,0,0,,0,0,1,,1,1,,15,24,,1,0,2,,1,750,407,0,0,0,0,0,3,1,1,0,5,4
0,0,0,0,1,14,2,1300,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,28,0,0,0,0,24,0,1,,0,0,,2,2,,,,,5,0,751,0,0,0,54,0,0,290,1,1,0,,0
0,0,0,0,1,5,2,1301,0,0,0,0,2,0,1,3,0,1,1,1,0,1,1,0,1,1,4,2,11,0,0,1,1,14,1,5,1,,,,2,2,,,,,,,199,2,1,1,0,0,54,3,,,,,0
0,0,0,0,1,5,2,1302,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,22,7,0,1,50,1,0,0,,0,0,0,,1,1,,9,9,,0,2,2,,1,752,408,0,0,0,0,0,3,,,1,3,2
0,0,0,0,0,0,5,1051,0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,25,10,0,1,13,0,0,2,2,37,0,1,,1,1,,26,35,,0,2,2,,1,753,87,0,0,0,0,96,432,1,1,0,0,2
0,0,0,0,1,0,2,1303,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,46,1,0,1,,0,1,7,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,228,,,,,0
0,0,0,0,1,14,2,939,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,0,1,0,0,,0,0,1,,1,1,,14,53,,0,2,6,,1,133,89,0,0,0,0,0,3,,,0,0,2
0,0,0,0,1,5,2,447,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,34,1,0,0,,34,0,0,,1,1,,25,8,,0,2,6,,1,754,409,0,0,139,0,0,3,,,1,0,4
0,0,0,0,0,0,18,225,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,3,63,1,5,5,,0,0,0,,1,1,,19,23,,0,2,2,,1,395,230,0,0,0,0,0,286,0,0,0,2,0
0,0,0,0,1,1,2,1304,0,1,0,1,2,0,1,0,0,0,1,1,0,1,1,0,1,1,2,2,35,0,1,1,1,9,0,8,,1,1,,30,27,,0,3,5,,1,422,248,0,0,0,0,0,231,4,16,0,0,0
0,0,0,0,0,0,7,1223,0,1,0,1,2,0,1,0,0,0,1,1,7,1,1,0,1,1,4,2,19,1,1,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,280,2,0,,,0
0,0,0,0,1,0,2,1305,0,0,0,0,0,0,0,0,0,0,2,0,6,6,1,0,27,11,0,1,15,1,1,0,,23,0,6,,1,1,,1,15,,0,4,2,,1,271,12,0,0,0,0,0,87,1,1,0,0,3
